\\Annotation\\AlterationOnSample\\Validation\\Status\\;ID_122;Status;;2019-01-25 14:23:06.162634;2019-01-25 14:23:06.162636;2019-01-25 14:23:06.162638;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\;ID_123;CNV;;2019-01-25 14:23:06.162689;2019-01-25 14:23:06.162693;2019-01-25 14:23:06.162695;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\Alteration\\;ID_124;Alteration;;2019-01-25 14:23:06.162730;2019-01-25 14:23:06.162733;2019-01-25 14:23:06.162735;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\Alteration\\Chromosome\\;ID_125;Chromosome;;2019-01-25 14:23:06.162771;2019-01-25 14:23:06.162773;2019-01-25 14:23:06.162775;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\Alteration\\GenomicStart\\;ID_126;GenomicStart;;2019-01-25 14:23:06.162820;2019-01-25 14:23:06.162823;2019-01-25 14:23:06.162825;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\Alteration\\GenomicStop\\;ID_127;GenomicStop;;2019-01-25 14:23:06.162868;2019-01-25 14:23:06.162871;2019-01-25 14:23:06.162872;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\Alteration\\GenomeBuild\\;ID_128;GenomeBuild;;2019-01-25 14:23:06.162914;2019-01-25 14:23:06.162917;2019-01-25 14:23:06.162919;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\Alteration\\Cytoband\\;ID_129;Cytoband;;2019-01-25 14:23:06.162964;2019-01-25 14:23:06.162967;2019-01-25 14:23:06.162969;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\SegmentIntensity\\;ID_130;SegmentIntensity;;2019-01-25 14:23:06.163014;2019-01-25 14:23:06.163017;2019-01-25 14:23:06.163018;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\SegmentGenomicStatus\\;ID_131;SegmentGenomicStatus;;2019-01-25 14:23:06.163058;2019-01-25 14:23:06.163061;2019-01-25 14:23:06.163063;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\CopyNumber\\;ID_132;CopyNumber;;2019-01-25 14:23:06.163101;2019-01-25 14:23:06.163103;2019-01-25 14:23:06.163106;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\CNV\\LOH\\;ID_133;LOH;;2019-01-25 14:23:06.163145;2019-01-25 14:23:06.163148;2019-01-25 14:23:06.163149;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Fusion\\;ID_134;Fusion;;2019-01-25 14:23:06.163197;2019-01-25 14:23:06.163200;2019-01-25 14:23:06.163201;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Fusion\\Type\\;ID_135;Type;;2019-01-25 14:23:06.163233;2019-01-25 14:23:06.163236;2019-01-25 14:23:06.163238;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Fusion\\Point5prime\\;ID_136;Point5prime;;2019-01-25 14:23:06.163278;2019-01-25 14:23:06.163280;2019-01-25 14:23:06.163282;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Fusion\\Point3prime\\;ID_137;Point3prime;;2019-01-25 14:23:06.163319;2019-01-25 14:23:06.163321;2019-01-25 14:23:06.163323;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Fusion\\InFrame\\;ID_138;InFrame;;2019-01-25 14:23:06.163363;2019-01-25 14:23:06.163366;2019-01-25 14:23:06.163368;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Fusion\\NbSpanningPair\\;ID_139;NbSpanningPair;;2019-01-25 14:23:06.163408;2019-01-25 14:23:06.163410;2019-01-25 14:23:06.163412;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Fusion\\NbSplitReads\\;ID_140;NbSplitReads;;2019-01-25 14:23:06.163453;2019-01-25 14:23:06.163456;2019-01-25 14:23:06.163457;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Expression\\;ID_141;Expression;;2019-01-25 14:23:06.163505;2019-01-25 14:23:06.163508;2019-01-25 14:23:06.163510;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Expression\\GenomeEntity\\;ID_142;GenomeEntity;;2019-01-25 14:23:06.163542;2019-01-25 14:23:06.163545;2019-01-25 14:23:06.163546;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Expression\\GenomeEntity\\Type\\;ID_143;Type;;2019-01-25 14:23:06.163578;2019-01-25 14:23:06.163580;2019-01-25 14:23:06.163582;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Expression\\GenomeEntity\\Database\\;ID_144;Database;;2019-01-25 14:23:06.163620;2019-01-25 14:23:06.163622;2019-01-25 14:23:06.163624;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Expression\\GenomeEntity\\Id\\;ID_145;Id;;2019-01-25 14:23:06.163660;2019-01-25 14:23:06.163663;2019-01-25 14:23:06.163664;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Expression\\GenomeEntity\\Symbol\\;ID_146;Symbol;;2019-01-25 14:23:06.163700;2019-01-25 14:23:06.163702;2019-01-25 14:23:06.163704;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Expression\\GeneDataType\\;ID_147;GeneDataType;;2019-01-25 14:23:06.163748;2019-01-25 14:23:06.163751;2019-01-25 14:23:06.163753;TEST_OSIRIS;None
\\Annotation\\AlterationOnSample\\Expression\\GeneValue\\;ID_148;GeneValue;;2019-01-25 14:23:06.163795;2019-01-25 14:23:06.163799;2019-01-25 14:23:06.163801;TEST_OSIRIS;None
\\AlterationOnSample\\Pathogenicity\\;ID_150;Pathogenicity;;2019-01-25 14:23:06.163954;2019-01-25 14:23:06.163958;2019-01-25 14:23:06.163960;TEST_OSIRIS;None
\\AlterationOnSample\\Actionability\\;ID_151;Actionability;;2019-01-25 14:23:06.164035;2019-01-25 14:23:06.164037;2019-01-25 14:23:06.164039;TEST_OSIRIS;None
\\AlterationOnSample\\ProposedForOrientation\\;ID_152;ProposedForOrientation;;2019-01-25 14:23:06.164102;2019-01-25 14:23:06.164105;2019-01-25 14:23:06.164108;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\;ID_153;Variant;;2019-01-25 14:23:06.164174;2019-01-25 14:23:06.164176;2019-01-25 14:23:06.164178;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\Alteration\\;ID_154;Alteration;;2019-01-25 14:23:06.164200;2019-01-25 14:23:06.164202;2019-01-25 14:23:06.164204;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\Alteration\\Chromosome\\;ID_155;Chromosome;;2019-01-25 14:23:06.164236;2019-01-25 14:23:06.164238;2019-01-25 14:23:06.164240;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\Alteration\\GenomicStart\\;ID_156;GenomicStart;;2019-01-25 14:23:06.164279;2019-01-25 14:23:06.164281;2019-01-25 14:23:06.164283;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\Alteration\\GenomicStop\\;ID_157;GenomicStop;;2019-01-25 14:23:06.164322;2019-01-25 14:23:06.164324;2019-01-25 14:23:06.164326;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\Alteration\\GenomeBuild\\;ID_158;GenomeBuild;;2019-01-25 14:23:06.164365;2019-01-25 14:23:06.164367;2019-01-25 14:23:06.164369;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\Alteration\\Cytoband\\;ID_159;Cytoband;;2019-01-25 14:23:06.164407;2019-01-25 14:23:06.164409;2019-01-25 14:23:06.164411;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\ReferenceAllele\\;ID_160;ReferenceAllele;;2019-01-25 14:23:06.164458;2019-01-25 14:23:06.164461;2019-01-25 14:23:06.164462;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\AlternativeAllele\\;ID_161;AlternativeAllele;;2019-01-25 14:23:06.164502;2019-01-25 14:23:06.164504;2019-01-25 14:23:06.164506;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\DNASequenceVariationType\\;ID_162;DNASequenceVariationType;;2019-01-25 14:23:06.164546;2019-01-25 14:23:06.164549;2019-01-25 14:23:06.164551;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\VariantInSample\\;ID_163;VariantInSample;;2019-01-25 14:23:06.164593;2019-01-25 14:23:06.164596;2019-01-25 14:23:06.164597;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\VariantInSample\\PositionReadDepth\\;ID_164;PositionReadDepth;;2019-01-25 14:23:06.164631;2019-01-25 14:23:06.164634;2019-01-25 14:23:06.164636;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\VariantInSample\\VariantReadDepth\\;ID_165;VariantReadDepth;;2019-01-25 14:23:06.164713;2019-01-25 14:23:06.164718;2019-01-25 14:23:06.164720;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\VariantInSample\\StrandBias\\;ID_166;StrandBias;;2019-01-25 14:23:06.164764;2019-01-25 14:23:06.164766;2019-01-25 14:23:06.164768;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\VariantInSample\\GenomicSourceClass\\;ID_167;GenomicSourceClass;;2019-01-25 14:23:06.164808;2019-01-25 14:23:06.164811;2019-01-25 14:23:06.164813;TEST_OSIRIS;None
\\AlterationOnSample\\Variant\\VariantInSample\\AllelicState\\;ID_168;AllelicState;;2019-01-25 14:23:06.164852;2019-01-25 14:23:06.164855;2019-01-25 14:23:06.164857;TEST_OSIRIS;None
\\AlterationOnSample\\Validation\\;ID_169;Validation;;2019-01-25 14:23:06.164955;2019-01-25 14:23:06.164957;2019-01-25 14:23:06.164959;TEST_OSIRIS;None
\\AlterationOnSample\\Validation\\Type\\;ID_170;Type;;2019-01-25 14:23:06.164980;2019-01-25 14:23:06.164982;2019-01-25 14:23:06.164984;TEST_OSIRIS;None
\\AlterationOnSample\\Validation\\Method\\;ID_171;Method;;2019-01-25 14:23:06.165023;2019-01-25 14:23:06.165025;2019-01-25 14:23:06.165027;TEST_OSIRIS;None
\\AlterationOnSample\\Validation\\Status\\;ID_172;Status;;2019-01-25 14:23:06.165063;2019-01-25 14:23:06.165065;2019-01-25 14:23:06.165067;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\;ID_173;CNV;;2019-01-25 14:23:06.165142;2019-01-25 14:23:06.165143;2019-01-25 14:23:06.165145;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\Alteration\\;ID_174;Alteration;;2019-01-25 14:23:06.165166;2019-01-25 14:23:06.165168;2019-01-25 14:23:06.165169;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\Alteration\\Chromosome\\;ID_175;Chromosome;;2019-01-25 14:23:06.165198;2019-01-25 14:23:06.165200;2019-01-25 14:23:06.165202;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\Alteration\\GenomicStart\\;ID_176;GenomicStart;;2019-01-25 14:23:06.165240;2019-01-25 14:23:06.165242;2019-01-25 14:23:06.165244;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\Alteration\\GenomicStop\\;ID_177;GenomicStop;;2019-01-25 14:23:06.165280;2019-01-25 14:23:06.165282;2019-01-25 14:23:06.165284;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\Alteration\\GenomeBuild\\;ID_178;GenomeBuild;;2019-01-25 14:23:06.165319;2019-01-25 14:23:06.165322;2019-01-25 14:23:06.165323;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\Alteration\\Cytoband\\;ID_179;Cytoband;;2019-01-25 14:23:06.165359;2019-01-25 14:23:06.165361;2019-01-25 14:23:06.165363;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\SegmentIntensity\\;ID_180;SegmentIntensity;;2019-01-25 14:23:06.165406;2019-01-25 14:23:06.165408;2019-01-25 14:23:06.165410;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\SegmentGenomicStatus\\;ID_181;SegmentGenomicStatus;;2019-01-25 14:23:06.165447;2019-01-25 14:23:06.165449;2019-01-25 14:23:06.165450;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\CopyNumber\\;ID_182;CopyNumber;;2019-01-25 14:23:06.165486;2019-01-25 14:23:06.165488;2019-01-25 14:23:06.165490;TEST_OSIRIS;None
\\AlterationOnSample\\CNV\\LOH\\;ID_183;LOH;;2019-01-25 14:23:06.165526;2019-01-25 14:23:06.165528;2019-01-25 14:23:06.165530;TEST_OSIRIS;None
\\AlterationOnSample\\Fusion\\;ID_184;Fusion;;2019-01-25 14:23:06.165605;2019-01-25 14:23:06.165607;2019-01-25 14:23:06.165608;TEST_OSIRIS;None
\\AlterationOnSample\\Fusion\\Type\\;ID_185;Type;;2019-01-25 14:23:06.165630;2019-01-25 14:23:06.165632;2019-01-25 14:23:06.165633;TEST_OSIRIS;None
\\AlterationOnSample\\Fusion\\Point5prime\\;ID_186;Point5prime;;2019-01-25 14:23:06.165670;2019-01-25 14:23:06.165673;2019-01-25 14:23:06.165674;TEST_OSIRIS;None
\\AlterationOnSample\\Fusion\\Point3prime\\;ID_187;Point3prime;;2019-01-25 14:23:06.165712;2019-01-25 14:23:06.165714;2019-01-25 14:23:06.165716;TEST_OSIRIS;None
\\AlterationOnSample\\Fusion\\InFrame\\;ID_188;InFrame;;2019-01-25 14:23:06.165751;2019-01-25 14:23:06.165753;2019-01-25 14:23:06.165755;TEST_OSIRIS;None
\\AlterationOnSample\\Fusion\\NbSpanningPair\\;ID_189;NbSpanningPair;;2019-01-25 14:23:06.165791;2019-01-25 14:23:06.165793;2019-01-25 14:23:06.165795;TEST_OSIRIS;None
\\AlterationOnSample\\Fusion\\NbSplitReads\\;ID_190;NbSplitReads;;2019-01-25 14:23:06.165830;2019-01-25 14:23:06.165832;2019-01-25 14:23:06.165834;TEST_OSIRIS;None
\\AlterationOnSample\\Expression\\;ID_191;Expression;;2019-01-25 14:23:06.165907;2019-01-25 14:23:06.165909;2019-01-25 14:23:06.165910;TEST_OSIRIS;None
\\AlterationOnSample\\Expression\\GenomeEntity\\;ID_192;GenomeEntity;;2019-01-25 14:23:06.165933;2019-01-25 14:23:06.165935;2019-01-25 14:23:06.165936;TEST_OSIRIS;None
\\AlterationOnSample\\Expression\\GenomeEntity\\Type\\;ID_193;Type;;2019-01-25 14:23:06.165966;2019-01-25 14:23:06.165968;2019-01-25 14:23:06.165970;TEST_OSIRIS;None
\\AlterationOnSample\\Expression\\GenomeEntity\\Database\\;ID_194;Database;;2019-01-25 14:23:06.166006;2019-01-25 14:23:06.166009;2019-01-25 14:23:06.166010;TEST_OSIRIS;None
\\AlterationOnSample\\Expression\\GenomeEntity\\Id\\;ID_195;Id;;2019-01-25 14:23:06.166046;2019-01-25 14:23:06.166049;2019-01-25 14:23:06.166050;TEST_OSIRIS;None
\\AlterationOnSample\\Expression\\GenomeEntity\\Symbol\\;ID_196;Symbol;;2019-01-25 14:23:06.166095;2019-01-25 14:23:06.166098;2019-01-25 14:23:06.166100;TEST_OSIRIS;None
\\AlterationOnSample\\Expression\\GeneDataType\\;ID_197;GeneDataType;;2019-01-25 14:23:06.166172;2019-01-25 14:23:06.166178;2019-01-25 14:23:06.166181;TEST_OSIRIS;None
\\AlterationOnSample\\Expression\\GeneValue\\;ID_198;GeneValue;;2019-01-25 14:23:06.166234;2019-01-25 14:23:06.166237;2019-01-25 14:23:06.166239;TEST_OSIRIS;None
