\\CNV\\Alteration\\Cytoband\\;ID_179;Cytoband;;2018-11-21 16:44:51.115850;2018-11-21 16:44:51.115852;2018-11-21 16:44:51.115854;TEST_OSIRIS;None
\\CNV\\SegmentIntensity\\;ID_180;SegmentIntensity;;2018-11-21 16:44:51.115896;2018-11-21 16:44:51.115899;2018-11-21 16:44:51.115900;TEST_OSIRIS;None
\\CNV\\SegmentGenomicStatus\\;ID_181;SegmentGenomicStatus;;2018-11-21 16:44:51.115938;2018-11-21 16:44:51.115940;2018-11-21 16:44:51.115942;TEST_OSIRIS;None
\\CNV\\CopyNumber\\;ID_182;CopyNumber;;2018-11-21 16:44:51.115981;2018-11-21 16:44:51.115984;2018-11-21 16:44:51.115986;TEST_OSIRIS;None
\\CNV\\LOH\\;ID_183;LOH;;2018-11-21 16:44:51.116021;2018-11-21 16:44:51.116024;2018-11-21 16:44:51.116025;TEST_OSIRIS;None
\\Fusion\\;ID_184;Fusion;;2018-11-21 16:44:51.116089;2018-11-21 16:44:51.116091;2018-11-21 16:44:51.116092;TEST_OSIRIS;None
\\Fusion\\Type\\;ID_185;Type;;2018-11-21 16:44:51.116113;2018-11-21 16:44:51.116115;2018-11-21 16:44:51.116117;TEST_OSIRIS;None
\\Fusion\\Point5prime\\;ID_186;Point5prime;;2018-11-21 16:44:51.116154;2018-11-21 16:44:51.116156;2018-11-21 16:44:51.116157;TEST_OSIRIS;None
\\Fusion\\Point3prime\\;ID_187;Point3prime;;2018-11-21 16:44:51.116193;2018-11-21 16:44:51.116195;2018-11-21 16:44:51.116197;TEST_OSIRIS;None
\\Fusion\\InFrame\\;ID_188;InFrame;;2018-11-21 16:44:51.116232;2018-11-21 16:44:51.116234;2018-11-21 16:44:51.116236;TEST_OSIRIS;None
\\Fusion\\NbSpanningPair\\;ID_189;NbSpanningPair;;2018-11-21 16:44:51.116271;2018-11-21 16:44:51.116273;2018-11-21 16:44:51.116275;TEST_OSIRIS;None
\\Fusion\\NbSplitReads\\;ID_190;NbSplitReads;;2018-11-21 16:44:51.116310;2018-11-21 16:44:51.116312;2018-11-21 16:44:51.116314;TEST_OSIRIS;None
\\Expression\\;ID_191;Expression;;2018-11-21 16:44:51.116376;2018-11-21 16:44:51.116378;2018-11-21 16:44:51.116380;TEST_OSIRIS;None
\\Expression\\GenomeEntity\\;ID_192;GenomeEntity;;2018-11-21 16:44:51.116404;2018-11-21 16:44:51.116407;2018-11-21 16:44:51.116408;TEST_OSIRIS;None
\\Expression\\GenomeEntity\\Type\\;ID_193;Type;;2018-11-21 16:44:51.116437;2018-11-21 16:44:51.116440;2018-11-21 16:44:51.116441;TEST_OSIRIS;None
\\Expression\\GenomeEntity\\Database\\;ID_194;Database;;2018-11-21 16:44:51.116479;2018-11-21 16:44:51.116481;2018-11-21 16:44:51.116483;TEST_OSIRIS;None
\\Expression\\GenomeEntity\\Id\\;ID_195;Id;;2018-11-21 16:44:51.116520;2018-11-21 16:44:51.116522;2018-11-21 16:44:51.116524;TEST_OSIRIS;None
\\Expression\\GenomeEntity\\Symbol\\;ID_196;Symbol;;2018-11-21 16:44:51.116560;2018-11-21 16:44:51.116562;2018-11-21 16:44:51.116564;TEST_OSIRIS;None
\\Expression\\GeneDataType\\;ID_197;GeneDataType;;2018-11-21 16:44:51.116621;2018-11-21 16:44:51.116623;2018-11-21 16:44:51.116625;TEST_OSIRIS;None
\\Expression\\GeneValue\\;ID_198;GeneValue;;2018-11-21 16:44:51.116661;2018-11-21 16:44:51.116664;2018-11-21 16:44:51.116665;TEST_OSIRIS;None
